variable,panel,T_K,w_m_s,continuation_value,digitized_value,signed_relative_error,absolute_error
n,number_concentration,210.0,0.0834774383919411,58682.97275503114,59886.3625553196,-0.0200945549026598,1203.3898002884598
n,number_concentration,210.0,0.0861806684604996,60573.29977377422,61584.82110660267,-0.016424848114400124,1011.5213328284517
n,number_concentration,210.0,0.0889714365865779,62524.521562692615,63331.45024843984,-0.012741358086413059,806.9286857472252
n,number_concentration,210.0,0.0918525774943097,64538.59951475656,65737.58799840747,-0.01823900937284091,1198.9884836509082
n,number_concentration,210.0,0.095332039232974,66970.5053772107,68235.1416065168,-0.018533503405015524,1264.6362293060956
n,number_concentration,210.0,0.0984191540260945,69127.80574284996,69519.27961775605,-0.0056311555162620736,391.47387490609253
n,number_concentration,210.0,0.1088701076528799,76428.49860328053,77747.82690734357,-0.016969327073737397,1319.328304063034
n,number_concentration,210.0,0.1123956225014869,78890.47846576618,79952.8608386075,-0.01328760924497557,1062.3823728413263
n,number_concentration,210.0,0.1160353032604223,81431.76860152805,82990.49215649164,-0.018781953383580092,1558.7235549635952
n,number_concentration,210.0,0.1197928469372556,84054.92445316662,85344.21519231933,-0.015106949384294566,1289.2907391527115
n,number_concentration,210.0,0.1243307122738017,87222.26478013505,86950.33409509556,0.003127425418999414,271.93068503949326
n,number_concentration,210.0,0.1283568842112516,90031.95636870356,86950.33409509556,0.035441178066523533,3081.6222736079944
n,number_concentration,210.0,0.1465847989249109,102746.98015030196,103799.2778319916,-0.010137813129999599,1052.2976816896407
n,number_concentration,210.0,0.1513316196669052,106056.79010158265,107742.90078442938,-0.01564939008111801,1686.110682846731
n,number_concentration,210.0,0.1562321555780159,109473.22351325538,111836.35292947693,-0.021130243917304052,2363.129416221549
n,number_concentration,210.0,0.1612913843800699,112999.71569827368,115008.18374157404,-0.017463696738428975,2008.4680433003668
n,number_concentration,210.0,0.167401253215938,117257.79507078097,119377.66417144355,-0.01775766945496731,2119.8691006625886
n,number_concentration,210.0,0.1728221682550773,121035.06334307895,122763.37680939026,-0.014078412562687962,1728.313466311316
n,number_concentration,210.0,0.1784186274989165,124934.01508175093,127427.4985703132,-0.019567860285559877,2493.4834885622695
n,number_concentration,210.0,0.1841963155537594,128958.57012626689,131041.51544127362,-0.015895308505800985,2082.9453150067275
n,number_concentration,210.0,0.1911738446537124,133818.0380055314,136020.1466881395,-0.01618957732531347,2202.1086826081155
n,number_concentration,210.0,0.1973645818773852,138128.78914954836,139877.86272617473,-0.012504291547908183,1749.0735766263679
n,number_concentration,210.0,0.2037557922747915,142578.40994622427,145192.2113565939,-0.01800235278426956,2613.8014103696332
n,number_concentration,210.0,0.2103539677211208,147171.37406515173,149310.0596017681,-0.014323787307570264,2138.6855366163654
n,number_concentration,210.0,0.21832237320552,152717.17182255178,154982.76359715153,-0.014618346724599142,2265.591774599743
n,number_concentration,210.0,0.2253922547837882,157636.75479437035,159378.28519674588,-0.010927024344788774,1741.5304023755307
n,number_concentration,210.0,0.2326910786587019,162714.82137625362,165433.50905523417,-0.016433718262440115,2718.6876789805538
n,number_concentration,210.0,0.2402262586142986,167956.4776786601,170125.42798525892,-0.012749124762153488,2168.9503065988247
n,number_concentration,210.0,0.2480054485134242,173366.99418822885,176588.96565728332,-0.018245599078413173,3221.9714690544643
n,number_concentration,210.0,0.257400127384969,179899.95021402842,183298.07108324376,-0.018538770479871052,3398.120869215345
n,number_concentration,210.0,0.2657354545991424,185695.2258997859,188496.6532475457,-0.0148619474112402,2801.4273477598035
n,number_concentration,210.0,0.2743407027355516,191677.19717531902,193842.67426027328,-0.011171312473984315,2165.4770849542692
n,number_concentration,210.0,0.2832246125793375,197851.87812610477,201207.29601238307,-0.016676422539229373,3355.417886278301
n,number_concentration,210.0,0.2939534264003636,205307.53028987546,208851.72020613085,-0.016969886160178006,3544.189916255389
n,number_concentration,210.0,0.3034724504182109,211921.31536976114,214775.03855438763,-0.013287033743932216,2853.7231846264913
n,number_concentration,210.0,0.3132997267308585,218748.16483906223,222934.93898283545,-0.01878025114805164,4186.774143773218
n,number_concentration,210.0,0.3234452373991852,225794.9429607657,229257.67653673884,-0.015104111793692667,3462.733575973136
n,number_concentration,210.0,0.3356976461914519,234303.6161445874,237967.8126195377,-0.015397865932434326,3664.196474950295
n,number_concentration,210.0,0.3465684633680443,241851.51877858923,244716.9028802865,-0.01170897501550596,2865.384101697273
n,number_concentration,210.0,0.3577913076363589,249642.5801023717,254014.3779225532,-0.01721082820561607,4371.7978201814985
n,number_concentration,210.0,0.3693775786061308,257684.63472090836,261218.5705621191,-0.01352865469559084,3533.9358412107395
n,number_concentration,210.0,0.3833699475405802,267395.05980985885,271142.989806531,-0.013822706607116821,3747.9299966721446
n,number_concentration,210.0,0.3957845255335894,276009.0189158649,281444.4653112492,-0.01931267822010025,5435.446395384322
n,number_concentration,210.0,0.4086011218583257,284900.48216895806,289426.61247167515,-0.015638265825192718,4526.130302717094
n,number_concentration,210.0,0.4218327549789797,294078.388768535,297635.14416313195,-0.011950051814605336,3556.7553945969557
n,number_concentration,210.0,0.435492864933577,303551.9669698525,308943.1302155374,-0.017450341886300152,5391.163245684875
n,number_concentration,210.0,0.4519897428909923,314990.89801449,320680.73807527724,-0.017743005379548468,5689.840060787217
n,number_concentration,210.0,0.46662641942539,325138.1877325711,329775.6792033605,-0.014062563625044194,4637.49147078942
n,number_concentration,210.0,0.4817370719810185,335612.3794884421,339128.5652102669,-0.010368297107749414,3516.1857218248188
n,number_concentration,210.0,0.4973370492108432,346424.00701160147,352013.001610251,-0.01587723911640541,5588.994598649559
n,number_concentration,210.0,0.5161766428418063,359478.5739157996,365386.9535461568,-0.016170198670245727,5908.379630357202
n,number_concentration,210.0,0.5328918685183078,371059.0698955187,375749.8236437432,-0.012483715102610067,4690.753748224466
n,number_concentration,210.0,0.5501483793794274,383012.6436198784,390025.6033971867,-0.017980767714284022,7012.959777308279
n,number_concentration,210.0,0.5679637037347897,395351.3124133006,401087.2590570611,-0.014300994395198316,5735.946643760486
n,number_concentration,210.0,0.5894787012449861,410249.7170689021,416325.6783773579,-0.01459425066485699,6075.961308455793
n,number_concentration,210.0,0.6085676500756693,423465.8562616746,428133.2398719396,-0.010901708102975274,4667.38361026498
n,number_concentration,210.0,0.6282747518043126,437107.7667505246,444399.2111457807,-0.016407419753191748,7291.444395256112
n,number_concentration,210.0,0.6486200239294513,451189.165671332,457002.97614581336,-0.012721603092200422,5813.810474481375
n,number_concentration,210.0,0.6696241321715233,465724.21387032635,474365.7889100631,-0.018217112704506485,8641.575039736752
n,number_concentration,210.0,0.6949901220080238,483274.6558194957,487819.4467418629,-0.009316543144644645,4544.790922367247
n,number_concentration,210.0,0.7174958221271664,498843.37541872874,506353.0628420705,-0.014830931171209238,7509.687423341733
n,number_concentration,210.0,0.7407303189900518,514913.6624382142,520713.923192506,-0.01113905447108144,5800.260754291841
n,number_concentration,210.0,0.7647172130486036,531501.6744338943,540497.2918444516,-0.016643223835330623,8995.617410557228
n,number_concentration,210.0,0.7936854179295757,551530.9824393344,561032.2856360127,-0.016935394699980878,9501.303196678287
n,number_concentration,210.0,0.819387144384694,569298.6715602971,576943.9229842334,-0.013251290323661402,7645.251423936221
n,number_concentration,210.0,0.8459211637456046,587638.7711883088,598863.625553196,-0.01874359016966214,11224.854364887113
n,number_concentration,210.0,0.8733144279558762,606569.7226824821,615848.2110660254,-0.015066193612030444,9278.488383543328
n,number_concentration,210.0,0.9063963971372432,629428.0360121673,639245.9956277738,-0.01535865642140582,9817.959615606465
n,number_concentration,210.0,0.9357480164726424,649705.2925780591,657375.8799840747,-0.011668495360981954,7670.587406015606
n,number_concentration,210.0,0.9660501223284328,670635.8115880886,682351.416065168,-0.017169458729401177,11715.604477079352
n,number_concentration,210.0,0.9973334940839436,692240.6415769865,688742.1788376701,0.005079495414699949,3498.4627393163973
n,number_concentration,210.0,1.103238550881602,765355.6862951854,777478.2690734357,-0.01559218213609686,12122.582778250333
n,number_concentration,210.0,1.1389644629482087,790012.0791004307,799528.608386075,-0.011902675133606941,9516.529285644297
n,number_concentration,210.0,1.1758472787433616,815462.8204665555,829904.9215649181,-0.01740211525813066,14442.10109836259
n,number_concentration,210.0,1.220389475908742,846193.5106916316,861435.3152765378,-0.01769349864651565,15241.804584906204
n,number_concentration,210.0,1.2599090585669872,873454.2421509777,869503.3409509556,0.00454385971156945,3950.901200022083
n,number_concentration,210.0,1.3007083944878688,901593.228640794,869503.3409509556,0.036905996996794116,32089.88768983842
n,number_concentration,210.0,1.4854215232597132,1028934.721374154,1047714.4048156386,-0.017924429935454744,18779.68344148458
n,number_concentration,210.0,1.5335235757844483,1062082.8289768307,1077429.007844294,-0.014243331816513546,15346.178867463255
n,number_concentration,210.0,1.5916148863697417,1102107.7715656217,1118363.529294769,-0.014535307441041177,16255.757729147328
n,number_concentration,210.0,1.6431557733600564,1137613.3049236957,1150081.8374157404,-0.010841430658588338,12468.532492044615
n,number_concentration,210.0,1.6963656966571408,1174262.7295909552,1193776.6417144358,-0.016346367856097253,19513.91212348058
n,number_concentration,210.0,1.7512987042674637,1212092.8960427984,1227633.7680939026,-0.012659208678524613,15540.872051104205
n,number_concentration,210.0,1.8176395408634591,1257771.2378084941,1274274.985703132,-0.012951480708484113,16503.747894637985
n,number_concentration,210.0,1.8764997305783524,1298291.8256778198,1310415.1544127362,-0.009251517501222339,12123.328734916402
n,number_concentration,210.0,1.9372659758424249,1340117.8780572298,1310415.1544127362,0.022666651514576627,29702.723644493613
n,number_concentration,230.0,0.0051619138129195,1749.465712293161,1749.50416106475,-2.1976953496095926e-05,0.03844877158894633
n,number_concentration,230.0,0.0053290708424018,1805.7955991404128,1799.1224744181595,0.0037090997512058818,6.673124722253306
n,number_concentration,230.0,0.0055016408782841,1863.9392880502653,1850.1480305062985,0.007454137353643429,13.791257543966822
n,number_concentration,230.0,0.005710048192026,1934.1440695475758,1911.5097529077816,0.011841067828904843,22.63431663979418
n,number_concentration,230.0,0.005894955326971,1996.4205528202667,1974.9065886699216,0.01089366164140177,21.513964150345146
n,number_concentration,230.0,0.006085850265767,2060.702324700989,2049.938776895797,0.005250667935308161,10.763547805191592
n,number_concentration,230.0,0.0062829269100445,2127.0539656179394,2108.077823861777,0.00900163245463127,18.976141756162633
n,number_concentration,230.0,0.0065209300710519,2207.1693353198925,2177.9940057540634,0.013395504987043354,29.175329565829088
n,number_concentration,230.0,0.006732095801369,2278.237201170607,2281.9156934306448,-0.0016120193531372156,3.6784922600377286
n,number_concentration,230.0,0.0069500996613969,2351.5934598129243,2314.048566993743,0.01622476440412706,37.544892819181314
n,number_concentration,230.0,0.0071751630886663,2427.311794507596,2401.9657012210505,0.010552229481736857,25.34609328654551
n,number_concentration,230.0,0.0074469649925077,2518.7368528990523,2516.574065042391,0.0008594175258756078,2.1627878566614527
n,number_concentration,230.0,0.0076881182918307,2599.837226619684,2587.947522342625,0.004594260190522123,11.889704277059082
n,number_concentration,230.0,0.007937080801192,2683.5490453275197,2661.3452277974247,0.008343080521151038,22.203817530094966
n,number_concentration,230.0,0.0081941054043863,2769.956398432052,2749.610990530977,0.007399376846812213,20.345407901075305
n,number_concentration,230.0,0.00850450579831,2874.287799693956,2880.8070424186976,-0.0022629918035982455,6.519242724741616
n,number_concentration,230.0,0.0087799051904701,2966.837001572808,2976.351441631319,-0.0031966789692337376,9.514440058511354
n,number_concentration,230.0,0.0090642227757622,3062.3663152954673,3046.53146555298,0.005197664925352417,15.834849742487222
n,number_concentration,230.0,0.0093577473499173,3160.971713625772,3147.572255259679,0.004257077289870629,13.399458366092858
n,number_concentration,230.0,0.0096607770606698,3262.752257236494,3267.157270199671,-0.0013482708663448198,4.405012963176887
n,number_concentration,230.0,0.0106866376673664,3607.186496746642,3688.090924694503,-0.021936668482370008,80.90442794786077
n,number_concentration,230.0,0.0110327005177689,3723.335396181937,3722.632824408084,0.00018872980683090493,0.7025717738529238
